pc_t_s,esp_ts_us,dt_s,encoder_count,theta_counts,theta_rad,theta_dot_rad_s,position_steps,cart_vel_steps_s,command_speed_hz,applied_speed_hz,applied_acc,limit,fault,enabled,soft_limit,start,mode,stop_reason
0.796248,8766001,0.005004,4002,1,0.00078540,0.00134720,-216,-199.840,-243.703,-253.837,190000,0,0,1,0,1,balance,
0.796484,8770997,0.004996,4001,0,0.00000000,-0.02243569,-217,-200.160,134.614,-253.837,190000,0,0,1,0,1,balance,
0.826150,8776001,0.005004,4001,0,0.00000000,-0.01907034,-219,-399.680,114.422,-253.837,190000,0,0,1,0,1,balance,
0.826273,8782458,0.006457,4001,0,0.00000000,-0.01620979,-220,-154.871,97.259,-251.104,190000,0,0,1,0,1,balance,
0.826494,8786997,0.004539,4001,0,0.00000000,-0.01377832,-221,-220.313,82.670,134.614,190000,0,0,1,0,1,balance,
0.826669,8792001,0.005004,4001,0,0.00000000,-0.01171157,-220,199.840,70.269,134.614,190000,0,0,1,0,1,balance,
0.826873,8796997,0.004996,4001,0,0.00000000,-0.00995484,-220,0.000,59.729,134.614,190000,0,0,1,0,1,balance,
0.827065,8802001,0.005004,4001,0,0.00000000,-0.00846161,-219,199.840,50.770,134.614,190000,0,0,1,0,1,balance,
0.856784,8806997,0.004996,4001,0,0.00000000,-0.00719237,-218,200.160,43.154,134.614,190000,0,0,1,0,1,balance,
0.856910,8812461,0.005464,4002,1,0.00078540,0.01544756,-218,0.000,-328.305,114.422,190000,0,0,1,0,1,balance,
0.857092,8816997,0.004536,4002,1,0.00078540,0.01313043,-217,220.459,-314.402,50.770,190000,0,0,1,0,1,balance,
0.857286,8822001,0.005004,4002,1,0.00078540,0.01116086,-217,0.000,-302.585,50.770,190000,0,0,1,0,1,balance,
0.857483,8826997,0.004996,4002,1,0.00078540,0.00948674,-217,0.000,-292.540,50.770,190000,0,0,1,0,1,balance,
0.857678,8832001,0.005004,4002,1,0.00078540,0.00806372,-217,0.000,-284.002,50.770,190000,0,0,1,0,1,balance,
0.887412,8836997,0.004996,4001,0,0.00000000,-0.01672664,-216,200.160,100.360,50.770,190000,0,0,1,0,1,balance,
0.887521,8843449,0.006452,4001,0,0.00000000,-0.01421765,-216,0.000,85.306,50.770,190000,0,0,1,0,1,balance,
0.887692,8848001,0.004552,4001,0,0.00000000,-0.01208500,-217,-219.684,72.510,-284.002,190000,0,0,1,0,1,balance,
0.887890,8852997,0.004996,4001,0,0.00000000,-0.01027225,-219,-400.320,61.633,-284.002,190000,0,0,1,0,1,balance,
0.888082,8858001,0.005004,4001,0,0.00000000,-0.00873141,-220,-199.840,52.388,-284.002,190000,0,0,1,0,1,balance,
0.888277,8862997,0.004996,4001,0,0.00000000,-0.00742170,-221,-200.160,44.530,-284.002,190000,0,0,1,0,1,balance,
0.918016,8868001,0.005004,4000,-1,-0.00078540,-0.02985156,-223,-399.680,414.729,-284.002,190000,0,0,1,0,1,balance,
0.918130,8874458,0.006457,4000,-1,-0.00078540,-0.02537382,-225,-309.741,387.862,96.948,190000,0,0,1,0,1,balance,
0.918308,8878997,0.004539,4000,-1,-0.00078540,-0.02156775,-225,0.000,365.026,44.530,190000,0,0,1,0,1,balance,
0.918498,8884001,0.005004,4000,-1,-0.00078540,-0.01833259,-225,0.000,345.615,44.530,190000,0,0,1,0,1,balance,
0.918680,8888997,0.004996,3999,-2,-0.00157080,-0.03916351,-225,0.000,706.220,44.530,190000,0,0,1,0,1,balance,
0.918881,8894001,0.005004,3999,-2,-0.00157080,-0.03328898,-224,199.840,670.973,44.530,190000,0,0,1,0,1,balance,
0.948620,8898997,0.004996,3999,-2,-0.00157080,-0.02829563,-224,0.000,641.013,44.530,190000,0,0,1,0,1,balance,
0.948742,8904462,0.005465,3998,-3,-0.00235619,-0.04560842,-224,0.000,980.509,414.729,190000,0,0,1,0,1,balance,
0.948919,8908997,0.004535,3998,-3,-0.00235619,-0.03876716,-221,661.521,939.461,670.973,190000,0,0,1,0,1,balance,
0.949124,8914001,0.005004,3998,-3,-0.00235619,-0.03295208,-218,599.520,904.571,670.973,190000,0,0,1,0,1,balance,
0.949309,8918997,0.004996,3998,-3,-0.00235619,-0.02800927,-214,800.641,874.914,670.973,190000,0,0,1,0,1,balance,
0.949513,8924001,0.005004,3998,-3,-0.00235619,-0.02380788,-211,599.520,849.706,670.973,190000,0,0,1,0,1,balance,
0.979156,8928997,0.004996,3998,-3,-0.00235619,-0.02023670,-208,600.480,828.279,670.973,190000,0,0,1,0,1,balance,
0.979271,8935450,0.006453,3998,-3,-0.00235619,-0.01720119,-203,774.833,810.066,670.973,190000,0,0,1,0,1,balance,
0.979493,8940001,0.004551,3998,-3,-0.00235619,-0.01462101,-200,659.196,794.584,849.706,190000,0,0,1,0,1,balance,
0.979678,8944997,0.004996,3998,-3,-0.00235619,-0.01242786,-195,1000.801,781.426,849.706,190000,0,0,1,0,1,balance,
0.979887,8950001,0.005004,3998,-3,-0.00235619,-0.01056368,-191,799.361,770.240,849.706,190000,0,0,1,0,1,balance,
0.980078,8954997,0.004996,3998,-3,-0.00235619,-0.00897913,-187,800.641,760.733,849.706,190000,0,0,1,0,1,balance,
1.009712,8960001,0.005004,3999,-2,-0.00157080,0.01591085,-183,799.361,375.774,849.706,190000,0,0,1,0,1,balance,
